budget,method,metric,n,mean,median,std,min,max
384,greedy_objective,unique_coverage,24,0.4534300416072862,0.4444444444444444,0.07558384974546156,0.3125,0.5882352941176471
384,greedy_objective,optimality_gap,24,0.020031031458522395,0.006192722911411042,0.03292054935066468,-1.49589745708204e-08,0.13018273108625356
384,greedy_token_aware,score,24,2.860412798876253,2.9020699970424175,0.18412007469737518,2.232879449427128,3.1425468700006602
384,greedy_token_aware,relevance_sum,24,5.116274358394246,5.204271122813225,0.5927385942803046,3.2189526557922363,6.128329753875732
384,greedy_token_aware,redundancy_total,24,22.55861559517992,23.05411061644554,4.329123225399091,9.860732063651085,31.272672295570374
384,greedy_token_aware,redundancy_per_pair,24,0.37085785150086475,0.3695063127643301,0.03329436939833395,0.31383562387164793,0.4289283921321233
384,greedy_token_aware,n_selected,24,11.5,12.0,1.06321906614239,8.0,13.0
384,greedy_token_aware,tokens_used,24,330.4583333333333,328.0,38.29176227298783,266.0,384.0
384,greedy_token_aware,budget_utilization,24,0.860568576388889,0.8541666666666667,0.09971813091923915,0.6927083333333334,1.0
384,greedy_token_aware,unique_coverage,24,0.4969324096597703,0.5,0.04941599032824012,0.4117647058823529,0.5882352941176471
384,greedy_token_aware,optimality_gap,24,0.0145163177441225,0.012271521657288233,0.01193842867036458,0.0,0.03680689561836415
384,ilp,score,24,2.903016337616524,2.9294045425951483,0.19049610608796283,2.252548483014107,3.183261795435101
384,ilp,relevance_sum,24,4.899808355917533,4.893170863389969,0.5436168256497775,3.0325692892074585,5.6094242334365845
384,ilp,redundancy_total,24,19.96792018301009,19.874481040984392,3.669829507322497,7.8002080619335175,25.536401242017746
384,ilp,redundancy_per_pair,24,0.38850567896352944,0.38974283546811406,0.04065518203535914,0.3175782990726558,0.45553887552685207
384,ilp,n_selected,24,10.625,11.0,1.0134958870382644,7.0,12.0
384,ilp,tokens_used,24,345.0833333333333,358.5,33.063728539406085,277.0,380.0
384,ilp,budget_utilization,24,0.8986545138888888,0.93359375,0.08610345973803667,0.7213541666666666,0.9895833333333334
384,ilp,unique_coverage,24,0.4837567263747604,0.48684210526315785,0.0654755387004762,0.35294117647058826,0.625
384,ilp,optimality_gap,24,0.0,0.0,0.0,0.0,0.0
512,top_k,score,24,2.8198478367063218,2.8720281973481177,0.21775648376113235,2.246460947394371,3.1515192908234892
512,top_k,relevance_sum,24,5.241722632199526,5.469628676772118,0.7671760972989756,3.294825255870819,6.013735353946686
512,top_k,redundancy_total,24,24.21874795493204,26.38109017163515,5.907075173104199,10.48364308476448,31.384318441152573
512,top_k,redundancy_per_pair,24,0.4591756849848534,0.44591164390246074,0.051686733782112665,0.3814560822569407,0.5950438976287842
512,top_k,n_selected,24,10.75,11.0,1.5393392145304765,7.0,13.0
512,top_k,tokens_used,24,455.4166666666667,470.5,59.14236079646897,310.0,512.0
512,top_k,budget_utilization,24,0.8894856770833334,0.9189453125,0.11551242343060346,0.60546875,1.0
512,top_k,unique_coverage,24,0.4776703554228709,0.5,0.069233553788903,0.2777777777777778,0.6111111111111112
512,top_k,optimality_gap,24,0.03798480360145676,0.025734998311887556,0.03833778578834854,0.0,0.15992933795916914
512,mmr,score,24,2.75406625426452,2.760695242881775,0.19617227531437068,2.111168585717678,3.002094696462154
