seed,budget,n_docs,method,score,relevance_sum,redundancy_total,redundancy_per_pair,n_selected,tokens_used,budget_utilization,unique_coverage,optimality_gap,gap_is_valid,ilp_proven_global_optimum,ilp_status,solve_status,solve_scope,stop_reason,latency_ms,density_diagnostic
1,512,25,mmr,2.881417301110923,5.458670720458031,25.772534193471074,0.33041710504450095,13,460,0.8984375,0.6,0.0393778287549029,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.060583988670259714,6.263950654588964
1,512,25,greedy_objective,2.9995323732495307,5.53097340464592,25.31441031396389,0.46026200570843434,11,496,0.96875,0.5,0.0,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.0394159578718245,6.047444300906312
1,512,25,greedy_token_aware,2.9086790576577184,5.4868661761283875,25.781871184706688,0.39063441188949527,12,362,0.70703125,0.5,0.030289159871072422,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.06133300485089421,8.035025021153917
1,512,25,ilp,2.9995323732495307,5.53097340464592,25.31441031396389,0.46026200570843434,11,496,0.96875,0.5,0.0,True,True,proven_optimal,proven_optimal,full_corpus,n/a,13968.087415967602,6.047444300906312
1,768,25,top_k,2.9216646805405615,5.73070964217186,28.09044961631298,0.5107354475693269,11,361,0.4700520833333333,0.5,0.025959931510043586,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.055582961067557335,8.093253962716238
1,768,25,mmr,2.824718632362783,5.557332560420036,27.326139280572534,0.35033511898169917,13,654,0.8515625,0.6,0.05828031927933508,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.05512498319149017,4.319141639698445
1,768,25,greedy_objective,2.9995323732495307,5.53097340464592,25.31441031396389,0.46026200570843434,11,496,0.6458333333333334,0.5,-1.2916353182623762e-08,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.03870896762236953,6.047444300906312
1,768,25,greedy_token_aware,2.9086790576577184,5.4868661761283875,25.781871184706688,0.39063441188949527,12,362,0.4713541666666667,0.5,0.030289147345944727,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.06391701754182577,8.035025021153917
1,768,25,ilp,2.9995323345065117,5.53097340464592,25.31441070139408,0.46026201275261963,11,496,0.6458333333333334,0.5,0.0,True,True,proven_optimal,proven_optimal,full_corpus,n/a,7820.3410830465145,6.047444222795386
1,1024,25,top_k,2.9216646805405615,5.73070964217186,28.09044961631298,0.5107354475693269,11,361,0.3525390625,0.5,0.02595994409108896,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.052332994528114796,8.093253962716238
1,1024,25,mmr,2.824718632362783,5.557332560420036,27.326139280572534,0.35033511898169917,13,654,0.638671875,0.6,0.05828033144291892,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.05137501284480095,4.319141639698445
1,1024,25,greedy_objective,2.9995323732495307,5.53097340464592,25.31441031396389,0.46026200570843434,11,496,0.484375,0.5,0.0,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.03550003748387098,6.047444300906312
1,1024,25,greedy_token_aware,2.9086790576577184,5.4868661761283875,25.781871184706688,0.39063441188949527,12,362,0.353515625,0.5,0.030289159871072422,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.06033398676663637,8.035025021153917
1,1024,25,ilp,2.9995323732495307,5.53097340464592,25.31441031396389,0.46026200570843434,11,496,0.484375,0.5,0.0,True,True,proven_optimal,proven_optimal,full_corpus,n/a,13866.87999998685,6.047444300906312
1,2048,25,top_k,2.9216646805405615,5.73070964217186,28.09044961631298,0.5107354475693269,11,361,0.17626953125,0.5,0.025959931510043586,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.05370797589421272,8.093253962716238
1,2048,25,mmr,2.824718632362783,5.557332560420036,27.326139280572534,0.35033511898169917,13,654,0.3193359375,0.6,0.05828031927933508,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.0499580055475235,4.319141639698445
1,2048,25,greedy_objective,2.9995323732495307,5.53097340464592,25.31441031396389,0.46026200570843434,11,496,0.2421875,0.5,-1.2916353182623762e-08,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.035582983400672674,6.047444300906312
1,2048,25,greedy_token_aware,2.9086790576577184,5.4868661761283875,25.781871184706688,0.39063441188949527,12,362,0.1767578125,0.5,0.030289147345944727,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.06645795656368136,8.035025021153917
1,2048,25,ilp,2.9995323345065117,5.53097340464592,25.31441070139408,0.46026201275261963,11,496,0.2421875,0.5,0.0,True,True,proven_optimal,proven_optimal,full_corpus,n/a,13416.145791998133,6.047444222795386
2,96,25,top_k,1.3447397887706756,1.6028345227241516,2.5809473395347595,0.8603157798449198,3,93,0.96875,0.1111111111111111,0.46097891390664447,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.01958297798410058,14.459567621190061
2,96,25,mmr,1.389653244614601,1.4917845726013184,1.0213132798671722,0.34043775995572406,3,94,0.9791666666666666,0.16666666666666666,0.4429759515853391,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.016167003195732832,14.78354515547448
2,96,25,greedy_objective,2.124246546626091,2.521232008934021,3.9698546230793,0.39698546230792997,5,92,0.9583333333333334,0.2777777777777778,0.14852398192278107,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.021666986867785454,23.089636376370553
2,96,25,greedy_token_aware,2.494781416654587,3.3975169956684113,9.027355790138245,0.4298740852446783,7,92,0.9583333333333334,0.2777777777777778,0.0,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.040249957237392664,27.1171893114629
2,96,25,ilp,2.494781416654587,3.3975169956684113,9.027355790138245,0.4298740852446783,7,92,0.9583333333333334,0.2777777777777778,0.0,True,True,proven_optimal,proven_optimal,full_corpus,n/a,69.1532909986563,27.1171893114629
2,128,25,top_k,2.007317394018173,2.6466874480247498,6.393700540065765,0.6393700540065765,5,119,0.9296875,0.16666666666666666,0.23721346046497635,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.03629201091825962,16.8682133951107
2,128,25,mmr,2.0432245835661886,2.393959015607834,3.5073443204164505,0.35073443204164506,5,121,0.9453125,0.2777777777777778,0.22356862236344846,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.022874970454722643,16.886153583191643
2,128,25,greedy_objective,2.575077536702156,3.469498783349991,8.944212466478348,0.4259148793561118,7,120,0.9375,0.3333333333333333,0.021462929027143578,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.02295803278684616,21.458979472517967
2,128,25,greedy_token_aware,2.5720462093129752,3.971103012561798,13.990568032488227,0.38862688979133964,9,120,0.9375,0.3333333333333333,0.022614842389864092,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.04824995994567871,21.433718410941463
2,128,25,ilp,2.6315584897994997,3.855594366788864,12.240358769893646,0.4371556703533445,8,128,1.0,0.2777777777777778,0.0,True,True,proven_optimal,proven_optimal,full_corpus,n/a,550.9454170241952,20.55905070155859
2,192,25,top_k,2.832114002108574,4.9542591869831085,21.221451848745346,0.4715878188610077,10,184,0.9583333333333334,0.3333333333333333,0.034703818670423915,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.05179201252758503,15.39192392450312
2,192,25,mmr,2.7698900690302253,4.172655284404755,14.027652153745294,0.3117256034165621,10,189,0.984375,0.5,0.05591218985291081,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.041499966755509377,14.655503010741933
2,192,25,greedy_objective,2.7852928653359412,3.8936438262462616,11.083509609103203,0.39583962889654295,8,188,0.9791666666666666,0.3888888888888889,0.05066230921793809,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.026708992663770914,14.815387581574155
2,192,25,greedy_token_aware,2.9339326694607735,4.8492511212825775,19.15318451821804,0.42562632262706757,10,185,0.9635416666666666,0.3888888888888889,0.0,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.05362502997741103,15.859095510598776
2,192,25,ilp,2.9339326694607735,4.8492511212825775,19.15318451821804,0.42562632262706757,10,185,0.9635416666666666,0.3888888888888889,0.0,True,True,proven_optimal,proven_optimal,full_corpus,n/a,834.0713339857757,15.859095510598776
2,256,25,top_k,2.9751231178641317,5.3763013780117035,24.011782601475716,0.43657786548137667,11,225,0.87890625,0.3888888888888889,0.006739839086568163,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.054791977163404226,13.222769412729475
