seed,beta_target,redundancy,accepted,beta_hat,D,pearson_r_relevance_tokens,spearman_rho_relevance_tokens,n_usable,n_below_threshold,n_relevance_clipped_low,n_relevance_clipped_high,relevance_mean,relevance_median,relevance_std,relevance_min,relevance_max,tokens_mean,tokens_std,tokens_min,tokens_max,tokens_cv,tokens_total,similarity_mean,similarity_std,similarity_min,similarity_max
6,1.0,low,True,1.5084327203823464,0.2266666666666668,0.8513810834332266,0.49749907491716583,11,14,0,0,0.13795392585803687,0.04672695578594107,0.2464524840108455,0.003126518119327592,0.9241320904861973,109.12,77.55660298560444,44,314,0.71074599510268,2728,0.040814559415029567,0.1413357085623673,-0.2870721124791087,0.7882034755111368
6,1.0,high,True,1.5084327203823464,0.2266666666666668,0.8513810834332266,0.49749907491716583,11,14,0,0,0.13795392585803687,0.04672695578594107,0.2464524840108455,0.003126518119327592,0.9241320904861973,109.12,77.55660298560444,44,314,0.71074599510268,2728,0.12445173599968337,0.2601355443170059,-0.19477567735221366,0.7971217442940253
6,1.5,low,True,1.8276498519290236,0.24874686629405007,0.8745769775166281,0.6480662040311775,13,12,0,2,0.15654341679076578,0.05310728884271876,0.2866175874059804,0.00363125434181214,0.95,109.12,77.55660298560444,44,314,0.71074599510268,2728,0.04286359650388902,0.1486557742207717,-0.2868566965852745,0.919489820187598
6,1.5,high,True,1.8276498519290236,0.24874686629405007,0.8745769775166281,0.6480662040311775,13,12,0,2,0.15654341679076578,0.05310728884271876,0.2866175874059804,0.00363125434181214,0.95,109.12,77.55660298560444,44,314,0.71074599510268,2728,0.12162089975377877,0.259897210965916,-0.19468862771303766,0.9091367975361139
6,2.0,low,True,2.1022342745248137,0.21942063014867874,0.9001570948242832,0.8375048753348816,13,12,0,3,0.16895936579171397,0.050329566749921985,0.29965231860803726,0.005271399076663874,0.95,109.12,77.55660298560444,44,314,0.71074599510268,2728,0.04495359367883434,0.1525544020195711,-0.2865332186867702,0.9322030382048904
6,2.0,high,True,2.1022342745248137,0.21942063014867874,0.9001570948242832,0.8375048753348816,13,12,0,3,0.16895936579171397,0.050329566749921985,0.29965231860803726,0.005271399076663874,0.95,109.12,77.55660298560444,44,314,0.71074599510268,2728,0.12138228184811155,0.2605677703227394,-0.19449221510068967,0.9704362207123718
7,-0.5,low,True,-0.8259739898256971,0.2400000000000001,-0.4336604067984357,-0.43187079771520276,12,13,0,0,0.06719032919680228,0.043043094783766896,0.06481763660338202,0.004221675397465772,0.26125421855460124,94.68,50.78198499468094,28,224,0.5363538761584383,2367,0.03167014241242651,0.1375015735317109,-0.4570415407665667,0.4294252741538321
7,-0.5,high,True,-0.8259739898256971,0.2400000000000001,-0.4336604067984357,-0.43187079771520276,12,13,0,0,0.06719032919680228,0.043043094783766896,0.06481763660338202,0.004221675397465772,0.26125421855460124,94.68,50.78198499468094,28,224,0.5363538761584383,2367,0.12493051787075485,0.2729806453740552,-0.2129968009356156,0.7986146297909956
7,0.0,low,True,-0.33193235812792493,0.2400000000000001,-0.18388956785391386,-0.2640493469096516,13,12,0,0,0.06420006519901922,0.06278956074538078,0.06170271716264146,0.0047776340645453,0.2938315684645622,94.68,50.78198499468094,28,224,0.5363538761584383,2367,0.03134686880256349,0.13750624188025093,-0.4560455918726939,0.4305705066343009
7,0.0,high,True,-0.33193235812792493,0.2400000000000001,-0.18388956785391386,-0.2640493469096516,13,12,0,0,0.06420006519901922,0.06278956074538078,0.06170271716264146,0.0047776340645453,0.2938315684645622,94.68,50.78198499468094,28,224,0.5363538761584383,2367,0.12465379733421988,0.2731081774801306,-0.21211302735741885,0.8007921451551494
7,0.5,low,True,0.17552206459994915,0.42666666666666675,0.07005834350425999,0.18398773735104001,12,13,0,0,0.0648003082576198,0.04980378239785317,0.06356017397950837,0.005756042793427726,0.30764828203948064,94.68,50.78198499468094,28,224,0.5363538761584383,2367,0.031425867768898025,0.13743741750852145,-0.4545022675603055,0.43101848231013773
7,0.5,high,True,0.17552206459994915,0.42666666666666675,0.07005834350425999,0.18398773735104001,12,13,0,0,0.0648003082576198,0.04980378239785317,0.06356017397950837,0.005756042793427726,0.30764828203948064,94.68,50.78198499468094,28,224,0.5363538761584383,2367,0.12468697345909466,0.2729842775599697,-0.2109090481763488,0.8016452955008784
7,1.0,low,True,0.6972750230803655,0.5466666666666667,0.32596921269836454,0.5204004621309751,14,11,0,0,0.06882893459769797,0.05193389107054693,0.06670608117399374,0.00670686089969352,0.2984551340781225,94.68,50.78198499468094,28,224,0.5363538761584383,2367,0.03192567353147229,0.13728496292717995,-0.4521197045856302,0.4309936633442109
7,1.0,high,True,0.6972750230803655,0.5466666666666667,0.32596921269836454,0.5204004621309751,14,11,0,0,0.06882893459769797,0.05193389107054693,0.06670608117399374,0.00670686089969352,0.2984551340781225,94.68,50.78198499468094,28,224,0.5363538761584383,2367,0.1251004216183869,0.2727180213192314,-0.20925048652459466,0.8015916550519909
7,1.5,low,True,1.2366981951361302,0.3933333333333334,0.6044599460159461,0.7201695744430876,12,13,0,0,0.07696316034560576,0.042030956062109666,0.07291218270843411,0.004580822580712889,0.26348720896532096,94.68,50.78198499468094,28,224,0.5363538761584383,2367,0.03300377259206983,0.1369676938900182,-0.4484579304828393,0.43033989840427156
7,1.5,high,True,1.2366981951361302,0.3933333333333334,0.6044599460159461,0.7201695744430876,12,13,0,0,0.07696316034560576,0.042030956062109666,0.07291218270843411,0.004580822580712889,0.26348720896532096,94.68,50.78198499468094,28,224,0.5363538761584383,2367,0.12601336638461774,0.2721722679271276,-0.20693444996975818,0.8003336044005688
7,2.0,low,True,1.8038326939745393,0.17333333333333345,0.8442751962472548,0.8552735405732446,13,12,0,0,0.09166030902140675,0.05351117533855867,0.092310552640775,0.003425145896834476,0.3252382362663056,94.68,50.78198499468094,28,224,0.5363538761584383,2367,0.03516645380629567,0.1363381531308591,-0.44284714797152264,0.4279488576159315
7,2.0,high,True,1.8038326939745393,0.17333333333333345,0.8442751962472548,0.8552735405732446,13,12,0,0,0.09166030902140675,0.05351117533855867,0.092310552640775,0.003425145896834476,0.3252382362663056,94.68,50.78198499468094,28,224,0.5363538761584383,2367,0.12768163489608583,0.2706977690116285,-0.20363367616102385,0.7957835337383232
8,-0.5,low,True,-0.024941902150859785,0.19333333333333347,-0.0778819407598302,-0.033467975229600606,14,11,0,1,0.14323179095810468,0.07513172332417709,0.2241719219462497,0.0037324803512473618,0.95,76.16,23.985551206229694,28,113,0.3149363341154109,1904,0.03614625462725007,0.13853904407490503,-0.2986737531710482,0.7819940016259317
8,-0.5,high,True,-0.024941902150859785,0.19333333333333347,-0.0778819407598302,-0.033467975229600606,14,11,0,1,0.14323179095810468,0.07513172332417709,0.2241719219462497,0.0037324803512473618,0.95,76.16,23.985551206229694,28,113,0.3149363341154109,1904,0.11776731411815192,0.26642147983039854,-0.2505142259735333,0.875345742420003
8,0.0,low,True,0.4816789290573766,0.18666666666666687,-0.02638705262610125,0.12002308358201597,14,11,0,1,0.14310549631511063,0.06547382556897222,0.22377795841908454,0.004005888115583085,0.95,76.16,23.985551206229694,28,113,0.3149363341154109,1904,0.036106291492205525,0.13868456775437157,-0.2928557691120212,0.7751438757829862
8,0.0,high,True,0.4816789290573766,0.18666666666666687,-0.02638705262610125,0.12002308358201597,14,11,0,1,0.14310549631511063,0.06547382556897222,0.22377795841908454,0.004005888115583085,0.95,76.16,23.985551206229694,28,113,0.3149363341154109,1904,0.11776043790493676,0.26656582100281906,-0.2507640093790319,0.869839650740605
8,0.5,low,True,0.9685652265140987,0.17333333333333345,0.03036335763637618,0.23927678842312153,14,11,0,0,0.13675628894202585,0.07456904152437407,0.20593354344350723,0.004628971402125468,0.8891674352023327,76.16,23.985551206229694,28,113,0.3149363341154109,1904,0.034685875468648306,0.13816594848673688,-0.288126675180656,0.694101785424439
8,0.5,high,True,0.9685652265140987,0.17333333333333345,0.03036335763637618,0.23927678842312153,14,11,0,0,0.13675628894202585,0.07456904152437407,0.20593354344350723,0.004628971402125468,0.8891674352023327,76.16,23.985551206229694,28,113,0.3149363341154109,1904,0.1179170005225752,0.26844143109918633,-0.25090148096838577,0.8509114748159573
8,1.0,low,True,1.4348853030769455,0.18666666666666687,0.11430747571986509,0.37968840863926206,14,11,0,0,0.12230465332027825,0.08023281317235156,0.1646778921674063,0.004171197535869115,0.7074051070612425,76.16,23.985551206229694,28,113,0.3149363341154109,1904,0.03164904896991498,0.13755594890063672,-0.2856589616787771,0.5512011815346705
8,1.0,high,True,1.4348853030769455,0.18666666666666687,0.11430747571986509,0.37968840863926206,14,11,0,0,0.12230465332027825,0.08023281317235156,0.1646778921674063,0.004171197535869115,0.7074051070612425,76.16,23.985551206229694,28,113,0.3149363341154109,1904,0.11745023228480325,0.27210917767138815,-0.2509792977362041,0.8274814516727643
8,1.5,low,True,1.8755728343537377,0.14666666666666683,0.2584329612936156,0.4700904106962292,15,10,0,0,0.10351545780501363,0.06296118407441906,0.11618654000939141,0.004221568777656972,0.48027345731307175,76.16,23.985551206229694,28,113,0.3149363341154109,1904,0.02807311450398491,0.13752663982843175,-0.2868152185159935,0.44977266422278256
8,1.5,high,True,1.8755728343537377,0.14666666666666683,0.2584329612936156,0.4700904106962292,15,10,0,0,0.10351545780501363,0.06296118407441906,0.11618654000939141,0.004221568777656972,0.48027345731307175,76.16,23.985551206229694,28,113,0.3149363341154109,1904,0.11579561760938858,0.2754042192980903,-0.2510211426844617,0.8115746094683732
8,2.0,low,True,2.276062105679467,0.16666666666666685,0.5212430910005557,0.6432006274010599,14,11,0,0,0.08272735577485245,0.06145686772000503,0.07283481463505873,0.003897432086378723,0.25428021433954306,76.16,23.985551206229694,28,113,0.3149363341154109,1904,0.024621464714393748,0.13801774693363777,-0.29315148564569243,0.45029720670563
8,2.0,high,True,2.276062105679467,0.16666666666666685,0.5212430910005557,0.6432006274010599,14,11,0,0,0.08272735577485245,0.06145686772000503,0.07283481463505873,0.003897432086378723,0.25428021433954306,76.16,23.985551206229694,28,113,0.3149363341154109,1904,0.11350711317922095,0.27768748981687974,-0.2510328542147236,0.8112893250185845
9,-0.5,low,True,-1.2194911980230523,0.18000000000000016,-0.4319625236273466,-0.6475568005302321,14,11,0,0,0.10463527252876084,0.06609635623859574,0.1059005705488146,0.01018150977734342,0.3972545249507065,91.64,58.5511741983028,29,285,0.6389259515310214,2291,0.024597043203289683,0.1325430691978971,-0.3046549600829455,0.41618454823930034
9,-0.5,high,True,-1.2194911980230523,0.18000000000000016,-0.4319625236273466,-0.6475568005302321,14,11,0,0,0.10463527252876084,0.06609635623859574,0.1059005705488146,0.01018150977734342,0.3972545249507065,91.64,58.5511741983028,29,285,0.6389259515310214,2291,0.1157236498326588,0.26730903500587366,-0.20273591732872398,0.8033405961936441
9,0.0,low,True,-0.731885817246299,0.20000000000000018,-0.32202753301289344,-0.5017314723062523,15,10,0,0,0.09732378026696294,0.05808716292220164,0.09604925563074054,0.012906693123937784,0.37049682155416486,91.64,58.5511741983028,29,285,0.6389259515310214,2291,0.023225773095502198,0.13251027611105862,-0.3107821269931734,0.4160245144004214
9,0.0,high,True,-0.731885817246299,0.20000000000000018,-0.32202753301289344,-0.5017314723062523,15,10,0,0,0.09732378026696294,0.05808716292220164,0.09604925563074054,0.012906693123937784,0.37049682155416486,91.64,58.5511741983028,29,285,0.6389259515310214,2291,0.11467921899359146,0.2682518167603886,-0.20262063585272255,0.8033739719897068
9,0.5,low,True,-0.21470624376358255,0.3466666666666668,-0.17291010261796905,-0.19507504329698613,14,11,0,0,0.09098927686915545,0.057155685394481494,0.08411602106263258,0.01728160501546634,0.31867828976981666,91.64,58.5511741983028,29,285,0.6389259515310214,2291,0.02215104999752602,0.13253590915820113,-0.31915287607431175,0.41571011812674397
9,0.5,high,True,-0.21470624376358255,0.3466666666666668,-0.17291010261796905,-0.19507504329698613,14,11,0,0,0.09098927686915545,0.057155685394481494,0.08411602106263258,0.01728160501546634,0.31867828976981666,91.64,58.5511741983028,29,285,0.6389259515310214,2291,0.11394685836361736,0.26913383902999455,-0.2025108656940011,0.8030953405792831
9,1.0,low,True,0.3340005227403131,0.4733333333333335,0.09011822293197348,0.2116198694543242,15,10,0,0,0.08671377260974278,0.06481130641879705,0.07143827757369592,0.017236151232459234,0.2514500755569392,91.64,58.5511741983028,29,285,0.6389259515310214,2291,0.021515489780414183,0.13249427918859522,-0.327568459079516,0.4152904883210069
9,1.0,high,True,0.3340005227403131,0.4733333333333335,0.09011822293197348,0.2116198694543242,15,10,0,0,0.08671377260974278,0.06481130641879705,0.07143827757369592,0.017236151232459234,0.2514500755569392,91.64,58.5511741983028,29,285,0.6389259515310214,2291,0.11359894859565399,0.2697439870806073,-0.20235060093221963,0.8025971677237539
9,1.5,low,True,0.9216687775921656,0.4866666666666667,0.5619291428718505,0.5598307455564395,14,11,0,0,0.0868018373302285,0.05208918446107613,0.06836586466116833,0.01608852854264439,0.22729252648157966,91.64,58.5511741983028,29,285,0.6389259515310214,2291,0.021611233017133025,0.1321250984293467,-0.33462378608038473,0.4147978159778745
9,1.5,high,True,0.9216687775921656,0.4866666666666667,0.5619291428718505,0.5598307455564395,14,11,0,0,0.0868018373302285,0.05208918446107613,0.06836586466116833,0.01608852854264439,0.22729252648157966,91.64,58.5511741983028,29,285,0.6389259515310214,2291,0.11376729881409955,0.2694976267422794,-0.20206182747280185,0.8019425755471301
9,2.0,low,True,1.5704384181711595,0.3200000000000002,0.9080624305668117,0.8149288790986522,15,10,0,0,0.0966635633573682,0.060458066722260125,0.10689391027178463,0.012236403679269798,0.48920843539504527,91.64,58.5511741983028,29,285,0.6389259515310214,2291,0.02328020870128534,0.13075998504596553,-0.3396024762146629,0.41426116151805953
9,2.0,high,True,1.5704384181711595,0.3200000000000002,0.9080624305668117,0.8149288790986522,15,10,0,0,0.0966635633573682,0.060458066722260125,0.10689391027178463,0.012236403679269798,0.48920843539504527,91.64,58.5511741983028,29,285,0.6389259515310214,2291,0.1146969173699245,0.2663257635037827,-0.20148329137430238,0.8011945971592432
10,-0.5,low,True,-0.5229864331138248,0.32666666666666677,-0.24184359025624044,-0.29874893529120994,15,10,0,0,0.1005121630752549,0.09336830977925478,0.11813068296090441,0.0037799876724108274,0.5711697843668877,85.56,51.434489077531104,24,219,0.6011511112380914,2139,0.03292410793289168,0.1366495153177787,-0.37152749092386655,0.38759781653640557
10,-0.5,high,True,-0.5229864331138248,0.32666666666666677,-0.24184359025624044,-0.29874893529120994,15,10,0,0,0.1005121630752549,0.09336830977925478,0.11813068296090441,0.0037799876724108274,0.5711697843668877,85.56,51.434489077531104,24,219,0.6011511112380914,2139,0.11634485158761704,0.2737374197810764,-0.24886464827260274,0.7734574586785159
10,0.0,low,True,-0.024990793541116663,0.40000000000000013,-0.007187470739669979,0.004619828896255824,18,7,0,0,0.0947762048048972,0.07221478579578117,0.10198355061523812,0.0031077459155961756,0.46113848479301023,85.56,51.434489077531104,24,219,0.6011511112380914,2139,0.03189150037242118,0.13755394851606692,-0.3713510919655979,0.38584058059986326
10,0.0,high,True,-0.024990793541116663,0.40000000000000013,-0.007187470739669979,0.004619828896255824,18,7,0,0,0.0947762048048972,0.07221478579578117,0.10198355061523812,0.0031077459155961756,0.46113848479301023,85.56,51.434489077531104,24,219,0.6011511112380914,2139,0.11579213840003617,0.2754210297771007,-0.24872655319758205,0.7728094417789244
10,0.5,low,True,0.474014679159443,0.41333333333333344,0.31197182725774764,0.2914342062054715,14,11,0,0,0.09329864205789923,0.05897106197977777,0.09636241223478997,0.002858604779343238,0.3403370227081196,85.56,51.434489077531104,24,219,0.6011511112380914,2139,0.03156865043614695,0.13798461327033834,-0.3712158534666717,0.38147234402986857
10,0.5,high,True,0.474014679159443,0.41333333333333344,0.31197182725774764,0.2914342062054715,14,11,0,0,0.09329864205789923,0.05897106197977777,0.09636241223478997,0.002858604779343238,0.3403370227081196,85.56,51.434489077531104,24,219,0.6011511112380914,2139,0.11561745656899226,0.27612080747580475,-0.2486007484233131,0.7713444464832493
10,1.0,low,True,0.9740966716574314,0.3200000000000002,0.5851497268667969,0.44504351700597766,13,12,0,0,0.09628337163930559,0.05616780936862078,0.11224630846751071,0.0029637104162729038,0.49890245402689176,85.56,51.434489077531104,24,219,0.6011511112380914,2139,0.03184693552743243,0.1379425821870136,-0.371102301503161,0.3754846961765752
10,1.0,high,True,0.9740966716574314,0.3200000000000002,0.5851497268667969,0.44504351700597766,13,12,0,0,0.09628337163930559,0.05616780936862078,0.11224630846751071,0.0029637104162729038,0.49890245402689176,85.56,51.434489077531104,24,219,0.6011511112380914,2139,0.11551342269278476,0.2753323826323797,-0.2484650590576814,0.7696990495047003
10,1.5,low,True,1.475509033577008,0.22000000000000008,0.715719417196632,0.6494709456652978,12,13,0,0,0.10341788734063018,0.045051698216020876,0.14835269696319128,0.003562427234918452,0.7165626627005336,85.56,51.434489077531104,24,219,0.6011511112380914,2139,0.03261594211539143,0.13765045436172182,-0.37094508912641583,0.368796827221549
10,1.5,high,True,1.475509033577008,0.22000000000000008,0.715719417196632,0.6494709456652978,12,13,0,0,0.10341788734063018,0.045051698216020876,0.14835269696319128,0.003562427234918452,0.7165626627005336,85.56,51.434489077531104,24,219,0.6011511112380914,2139,0.11506356237465132,0.27268846152111725,-0.24825363429342365,0.7687574683914438
10,2.0,low,True,1.9790077484218647,0.19333333333333347,0.7778528635107491,0.8069301138793505,12,13,0,0,0.11248592858630158,0.048877456800441164,0.18826858290699222,0.002553938392124502,0.9178599891900547,85.56,51.434489077531104,24,219,0.6011511112380914,2139,0.033579993346737315,0.13755958438815244,-0.3705186035361891,0.3636269001230569
10,2.0,high,True,1.9790077484218647,0.19333333333333347,0.7778528635107491,0.8069301138793505,12,13,0,0,0.11248592858630158,0.048877456800441164,0.18826858290699222,0.002553938392124502,0.9178599891900547,85.56,51.434489077531104,24,219,0.6011511112380914,2139,0.11367269826025089,0.2689386814567918,-0.24774825532688402,0.7676887461597754
11,-0.5,low,True,-0.737916780172755,0.22000000000000008,-0.30197841097498124,-0.37968840863926206,14,11,0,1,0.10100014681473729,0.06384914458289977,0.1825763208958776,0.0042702168943402905,0.95,93.04,51.93463840893346,28,258,0.5581968874562925,2326,0.037739259437167896,0.12026090268746883,-0.2999593852859644,0.38112673340565767
